"","Products.Brand.Name","Inventory.Conversion.Inputs.Outputs.Output.Product","Strain.Name","Inventory.Conversions.Batch.Name","package_ID","Batch.Harvest.Date","Batch.Lab.Results.Lab.Result.URL","Products.Vendor.Name","Inventory.Producer.Name","Manufacturing.Date","Manufacture Date from Wholesale","Manufacture Date from Cult","Manufacture Date from Downtown"
"1798","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mendo Dosi","Mendo Dosi","323s-230710.0001-W28","47681","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","8/24/2023","8/24/2023","8/24/2023",NA
"1799","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mendo Dosi","Mendo Dosi","323s-230710.0001-W28","47681","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","8/24/2023","8/24/2023","",NA
"1800","Roaring 20s","Roaring 20s REBALANCE 6 Pack Prerolls 3g - Mendo Dosi","Mendo Dosi","323s-230710.0001-W28","47681","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","8/24/2023","8/24/2023","8/24/2023",NA
"1801","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28","47043","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/17/2023","",NA
"1802","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28","47043","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/17/2023","8/16/2023",NA
"1803","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28","47043","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/17/2023","",NA
"1804","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28","47043","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/17/2023","8/16/2023",NA
"1805","iLAVA","Magma Crumble 1g - Toasted Swirl","Toasted Swirl","230822-003","49314","7/10/2023","https://lims.tagleaf.com/coas/3xcLDdfsBQta4aj6DLtiZC84oxMwH79qA6VfEZcjeXIlSiCNoZ","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1806","iLAVA","Magma Crumble 1g - Toasted Swirl","Toasted Swirl","230822-003","49314","7/10/2023","https://lims.tagleaf.com/coas/3xcLDdfsBQta4aj6DLtiZC84oxMwH79qA6VfEZcjeXIlSiCNoZ","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1807","iLAVA","Magma Crumble 1g - Toasted Swirl","Toasted Swirl","230822-003","49314","7/10/2023","https://lims.tagleaf.com/coas/3xcLDdfsBQta4aj6DLtiZC84oxMwH79qA6VfEZcjeXIlSiCNoZ","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1808","High Scorez","High Scorez Comboz Infused 4pk Prerolls 2.4g - Forest Fire x Mellow Squirt","Forest Fire x Mellow Squirt","FoFi-230710.01-W28-4pkIPR","47478","7/10/2023","https://lims.tagleaf.com/coas/y4uJJeXG65CM6haBJAEpyYgoFMBKpKYg5zqiEliG6d4QoEl9F6","Forever 46, LLC - 00000057DCHF00477864","","",NA,"8/23/2023",NA
"1809","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","7/10/2023","9/18/2023","",NA
"1810","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","7/10/2023","9/18/2023","9/18/2023",NA
"1811","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","7/10/2023","9/18/2023","",NA
"1812","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","7/10/2023","9/18/2023","9/18/2023",NA
"1813","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","9/18/2023","9/18/2023","",NA
"1814","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","9/18/2023","9/18/2023","9/18/2023",NA
"1815","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","9/18/2023","9/18/2023","",NA
"1816","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Toasted Swirl","Toasted Swirl","TSW-230710.0001-W28","49018","7/10/2023","https://lims.tagleaf.com/coas/g2X5hCwJHzmAELBZVN4yCInhPo7WknkEfJqaixp5WkwcNa9iVq","Forever 46, LLC - 00000057DCHF00477864","","9/18/2023","9/18/2023","9/18/2023",NA
"1817","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gello","Gello","Gell-230710.0001-W28","39454","7/10/2023","https://lims.tagleaf.com/coas/5Osdg93Fzd9xwyuargFy8i3zGE4qShEYp0Xp7aDFN6aZghk4cR","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,NA
"1818","DTF - Downtown Flower","Fresh Fritter 7g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46775","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","",NA
"1819","DTF - Downtown Flower","Fresh Fritter 7g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46775","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1820","DTF - Downtown Flower","Fresh Fritter 7g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46775","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","",NA
"1821","DTF - Downtown Flower","Fresh Fritter 7g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46775","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1822","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-230710.0001-W28","47210","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1823","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-230710.0001-W28","47210","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/21/2023",NA
"1824","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-230710.0001-W28","47210","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1825","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-230710.0001-W28","47210","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/21/2023",NA
"1826","DTF - Downtown Flower","Gello 7g - Mid","Gello","Gell-230710.0001-W28","47174","7/10/2023","https://lims.tagleaf.com/coas/5Osdg93Fzd9xwyuargFy8i3zGE4qShEYp0Xp7aDFN6aZghk4cR","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1827","DTF - Downtown Flower","Gello 7g - Mid","Gello","Gell-230710.0001-W28","47174","7/10/2023","https://lims.tagleaf.com/coas/5Osdg93Fzd9xwyuargFy8i3zGE4qShEYp0Xp7aDFN6aZghk4cR","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/21/2023",NA
"1828","DTF - Downtown Flower","Gello 7g - Mid","Gello","Gell-230710.0001-W28","47174","7/10/2023","https://lims.tagleaf.com/coas/5Osdg93Fzd9xwyuargFy8i3zGE4qShEYp0Xp7aDFN6aZghk4cR","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1829","DTF - Downtown Flower","Gello 7g - Mid","Gello","Gell-230710.0001-W28","47174","7/10/2023","https://lims.tagleaf.com/coas/5Osdg93Fzd9xwyuargFy8i3zGE4qShEYp0Xp7aDFN6aZghk4cR","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/21/2023",NA
"1830","DTF - Downtown Flower","Fresh Fritter 3.5g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46777","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","",NA
"1831","DTF - Downtown Flower","Fresh Fritter 3.5g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46777","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1832","DTF - Downtown Flower","Fresh Fritter 3.5g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46777","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","",NA
"1833","DTF - Downtown Flower","Fresh Fritter 3.5g - Mid","Fresh Fritter","FrFr-230710.0001-W28","46777","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1834","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Forest Fire x Mellow Squirt","Forest Fire x Mellow Squirt","FoFi-230710.01-W28-IPR","47501","7/10/2023","https://lims.tagleaf.com/coas/xq9Mrh2UQms4XIy9OcnrmKsCYR4d3g1tycCpF1bJmXezt2Ru4r","Forever 46, LLC - 00000057DCHF00477864","","",NA,"8/23/2023",NA
"1835","iLAVA","Magma Crumble 2.5g - Gello","Gello","230822-005","50811","7/10/2023","https://lims.tagleaf.com/coas/RJDS8nayzfTUV3BsMarFnfwduPXgZ8SA2D8IoUwFD8Jf0a7bQi","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1836","iLAVA","Magma Crumble 2.5g - Gello","Gello","230822-005","50811","7/10/2023","https://lims.tagleaf.com/coas/RJDS8nayzfTUV3BsMarFnfwduPXgZ8SA2D8IoUwFD8Jf0a7bQi","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1837","iLAVA","Magma Crumble 2.5g - Gello","Gello","230822-005","50811","7/10/2023","https://lims.tagleaf.com/coas/RJDS8nayzfTUV3BsMarFnfwduPXgZ8SA2D8IoUwFD8Jf0a7bQi","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1838","iLAVA","Magma Crumble 2.5g - Gello","Gello","230822-005","50811","7/10/2023","https://lims.tagleaf.com/coas/RJDS8nayzfTUV3BsMarFnfwduPXgZ8SA2D8IoUwFD8Jf0a7bQi","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1839","iLAVA","Magma Crumble 2.5g - Forest Fire","Forest Fire","230815-003","48071","7/10/2023","https://lims.tagleaf.com/coas/XnAoF5DeoxlcML9znUl7fH5ozelAoDJXwQv6FgQgWRKI6vNVT5","Forever 46, LLC - 00000057DCHF00477864","","8/15/2023","8/15/2023",NA,"8/15/2023"
"1840","iLAVA","Magma Crumble 1g - Blue Dream X","Blue Dream X","230822-001","49487","7/10/2023","https://lims.tagleaf.com/coas/ACSCv0MvH8yUuEbRIjuXy7wiCnaiWtDEbnesXHmx9lbwRBsILR","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1841","iLAVA","Magma Crumble 1g - Blue Dream X","Blue Dream X","230822-001","49487","7/10/2023","https://lims.tagleaf.com/coas/ACSCv0MvH8yUuEbRIjuXy7wiCnaiWtDEbnesXHmx9lbwRBsILR","Forever 46, LLC - 00000057DCHF00477864","","8/22/2023","8/22/2023",NA,"8/22/2023"
"1842","iLAVA","Magma Kief 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28.KFF","48453","7/10/2023","https://lims.tagleaf.com/coas/YVnAhSKIJnNszCDmnsuvj3ERrFYCQH6bCwQrTCRssnK4us0aY9","Forever 46, LLC - 00000057DCHF00477864","","8/15/2023","8/15/2023",NA,"8/15/2023"
"1843","iLAVA","Magma Kief 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28.KFF","48453","7/10/2023","https://lims.tagleaf.com/coas/YVnAhSKIJnNszCDmnsuvj3ERrFYCQH6bCwQrTCRssnK4us0aY9","Forever 46, LLC - 00000057DCHF00477864","","8/15/2023","8/15/2023",NA,"8/15/2023"
"1844","iLAVA","Magma Sugar Wax 1g - Kosher Kush","Kosher Kush","230803-004","48142","7/10/2023","https://lims.tagleaf.com/coas/PBzyd8726SDpKgk0I84ceqTG2xGB0Ta8eHxedTmQMavx9dbRQc","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"1845","iLAVA","Magma Sugar Wax 1g - Kosher Kush","Kosher Kush","230803-004","48142","7/10/2023","https://lims.tagleaf.com/coas/PBzyd8726SDpKgk0I84ceqTG2xGB0Ta8eHxedTmQMavx9dbRQc","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"1846","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-230710.0001-W28","46683","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/10/2023","",NA
"1847","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-230710.0001-W28","46683","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/10/2023","8/10/2023",NA
"1848","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-230710.0001-W28","46683","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/10/2023","",NA
"1849","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-230710.0001-W28","46683","7/10/2023","https://lims.tagleaf.com/coas/j4We7JGpsZ2fa6Wm5SiMlk5ieRbRlfPEhu3XmHzxn40cUGyxk5","Forever 46, LLC - 00000057DCHF00477864","","","8/10/2023","8/10/2023",NA
"1850","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Fresh Fritter x Orange Apricot x Mac","Fresh Fritter x Orange Apricot x Mac","FrFr-230710.01-W28-IPR","47535","7/10/2023","https://lims.tagleaf.com/coas/z5dVTeISCIzyQmspytnEkQ3DM4FEioaSAfw9qE63DQ4b2R2lcQ","Forever 46, LLC - 00000057DCHF00477864","","",NA,"8/23/2023",NA
"1851","iLAVA","Magma Sugar Wax 2.5g - Gastropop","Gastropop","230815-002","48809","7/10/2023","https://tinyurl.com/4ny2kz94","Forever 46, LLC - 00000057DCHF00477864","","8/15/2023","8/15/2023",NA,"8/15/2023"
"1852","iLAVA","Magma Sugar Wax 2.5g - Gastropop","Gastropop","230815-002","48809","7/10/2023","https://tinyurl.com/4ny2kz94","Forever 46, LLC - 00000057DCHF00477864","","8/15/2023","8/15/2023",NA,"8/15/2023"
"1853","iLAVA","Magma Crumble 2.5g - Toasted Swirl","Toasted Swirl","230822-003","49315","7/10/2023","https://lims.tagleaf.com/coas/3xcLDdfsBQta4aj6DLtiZC84oxMwH79qA6VfEZcjeXIlSiCNoZ","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023",NA,"8/22/2023"
"1854","iLAVA","Magma Crumble 2.5g - Toasted Swirl","Toasted Swirl","230822-003","49315","7/10/2023","https://lims.tagleaf.com/coas/3xcLDdfsBQta4aj6DLtiZC84oxMwH79qA6VfEZcjeXIlSiCNoZ","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023",NA,"8/22/2023"
"1855","High Scorez","High Scorez Comboz Infused 4pk Prerolls 2.4g - Toasted Swirl x ICS","Toasted Swirl x ICS","TSW-230710.01-W28-IPR","47466","7/10/2023","https://lims.tagleaf.com/coas/m5SmklqtRETy0hZKZftaRdG24g53SJ1QFPWOs9MGyIvDC17Dzy","Forever 46, LLC - 00000057DCHF00477864","","",NA,"8/22/2023",NA
"1856","DTF - Downtown Flower","Forest Fire 3.5g - Mid","Forest Fire","FoFi-230710.0001-W28","46757","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/18/2023",NA
"1857","DTF - Downtown Flower","Forest Fire 3.5g - Mid","Forest Fire","FoFi-230710.0001-W28","46757","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1858","DTF - Downtown Flower","Forest Fire 3.5g - Mid","Forest Fire","FoFi-230710.0001-W28","46757","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/18/2023",NA
"1859","DTF - Downtown Flower","Forest Fire 3.5g - Mid","Forest Fire","FoFi-230710.0001-W28","46757","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","8/14/2023","8/14/2023",NA
"1860","DTF - Downtown Flower","DTF Premium Preroll 1g - Forest Fire","Forest Fire","FoFi-230710.0001-W28","49020","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","9/18/2023","",NA
"1861","DTF - Downtown Flower","DTF Premium Preroll 1g - Forest Fire","Forest Fire","FoFi-230710.0001-W28","49020","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","9/18/2023","9/18/2023",NA
"1862","DTF - Downtown Flower","DTF Premium Preroll 1g - Forest Fire","Forest Fire","FoFi-230710.0001-W28","49020","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","9/18/2023","",NA
"1863","DTF - Downtown Flower","DTF Premium Preroll 1g - Forest Fire","Forest Fire","FoFi-230710.0001-W28","49020","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","","9/18/2023","9/18/2023",NA
"1864","iLAVA","Magma Sugar Wax 2.5g - Kosher Kush","Kosher Kush","230803-004","48149","7/10/2023","https://lims.tagleaf.com/coas/PBzyd8726SDpKgk0I84ceqTG2xGB0Ta8eHxedTmQMavx9dbRQc","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"1865","iLAVA","Magma Sugar Wax 2.5g - Kosher Kush","Kosher Kush","230803-004","48149","7/10/2023","https://lims.tagleaf.com/coas/PBzyd8726SDpKgk0I84ceqTG2xGB0Ta8eHxedTmQMavx9dbRQc","Forever 46, LLC - 00000057DCHF00477864","","","8/3/2023",NA,"8/3/2023"
"1866","DTF - Downtown Flower","Mendo Dosi 14g - Mid","Mendo Dosi","323s-230710.0001-W28","47396","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023","",NA
"1867","DTF - Downtown Flower","Mendo Dosi 14g - Mid","Mendo Dosi","323s-230710.0001-W28","47396","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023","8/22/2023",NA
"1868","DTF - Downtown Flower","Mendo Dosi 14g - Mid","Mendo Dosi","323s-230710.0001-W28","47396","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023","",NA
"1869","DTF - Downtown Flower","Mendo Dosi 14g - Mid","Mendo Dosi","323s-230710.0001-W28","47396","7/10/2023","https://lims.tagleaf.com/coas/dkH7cAybvBUfql9QPNzGCsdawswa3k5y3xnln2LPNizBtutNFh","Forever 46, LLC - 00000057DCHF00477864","","","8/22/2023","8/22/2023",NA
"1870","DTF - Downtown Flower","Forest Fire 3.5g - Mid","Forest Fire","FoFi-230710.0001-W28","56757","7/10/2023","https://lims.tagleaf.com/coas/WdxAkOUQSgktapYPWKjNR2KV0QnvwHQsCRfx9Vr95I00XQQ8IZ","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,NA
"1871","DTF - Downtown Flower","DTF Premium Preroll 1g - Blue Dream X","Blue Dream X","BlDX-230710.0001-W28","47264","7/10/2023","https://lims.tagleaf.com/coas/l90OsoEZpFgte6bdCbm40af9lRHEDCLMZVdoRDBY6MeDmjpJXD","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1872","DTF - Downtown Flower","DTF Premium Preroll 1g - Blue Dream X","Blue Dream X","BlDX-230710.0001-W28","47264","7/10/2023","https://lims.tagleaf.com/coas/l90OsoEZpFgte6bdCbm40af9lRHEDCLMZVdoRDBY6MeDmjpJXD","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/20/2023",NA
"1873","DTF - Downtown Flower","DTF Premium Preroll 1g - Blue Dream X","Blue Dream X","BlDX-230710.0001-W28","47264","7/10/2023","https://lims.tagleaf.com/coas/l90OsoEZpFgte6bdCbm40af9lRHEDCLMZVdoRDBY6MeDmjpJXD","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","",NA
"1874","DTF - Downtown Flower","DTF Premium Preroll 1g - Blue Dream X","Blue Dream X","BlDX-230710.0001-W28","47264","7/10/2023","https://lims.tagleaf.com/coas/l90OsoEZpFgte6bdCbm40af9lRHEDCLMZVdoRDBY6MeDmjpJXD","Forever 46, LLC - 00000057DCHF00477864","","","8/21/2023","8/20/2023",NA
"1875","DTF - Downtown Flower","DTF Premium Preroll 1g - Fresh Fritter","Fresh Fritter","FrFr-230710.0001-W28","49086","7/10/2023","https://lims.tagleaf.com/coas/2u7D34q2StNP4J7UVvTDM6GcNxDllgpPmrxteF7PxxRzKQO6aj","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,NA
"1876","ZENZONA","zenzona Vegan Gummies Sour Citrus  100mg Live Resin - Indica (SAMPLE)","Indica","230803-005-SC","50742","7/10/2023","https://tinyurl.com/59btcvyx","Forever 46, LLC - 00000057DCHF00477864","","10/5/2023","10/5/2023",NA,"10/5/2023"
"1877","High Scorez","High Scorez Comboz Infused 4pk Prerolls 2.4g - Toasted Swirl x ICS","Toasted Swirl x ICS","TSW-230710.01-W28-4pkIPR","47472","7/10/2023","https://lims.tagleaf.com/coas/m5SmklqtRETy0hZKZftaRdG24g53SJ1QFPWOs9MGyIvDC17Dzy","Forever 46, LLC - 00000057DCHF00477864","","",NA,"8/23/2023",NA
